,Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
10528,10528,,0.698366,0.435573,1.679297,-28.866246,,0.178391,3.902807,2.581313,0.697177,0.047986,0.065034,0.055718,0.03739,2106.738691,0.809928,4.167558,0.132369,0.078031,,,,,,0.412803,-0.101729,,-2.32391,3.414007,0.083082,0.030487,108.581284,10.283364,5.604172,-0.050557,3.216242,,0.718848,-0.034922,0.977969,,,54.903981,50.966665,,2.576157,,,,1.677635,0.258963,0.200866,19.193111,8.176697,644.341247,0.036416,,0.947363,,,7.154592,43.044223,9.472825,-1.552415,0
10131,10131,,0.692133,0.211504,3.00587,76.514292,,0.113743,0.206194,1.997141,0.414518,0.001779,0.154974,-0.019041,0.169234,-2029.822289,0.422749,3.475024,0.002868,-0.013789,,,,,,0.60099,1.104745,,,3.436122,0.234341,-0.032388,54.846013,6.704652,5.832668,0.153608,2.499962,,0.68737,0.121821,1.131531,,,66.481333,87.976543,,1.537856,,,,1.290324,0.234909,0.153457,,,1067.140151,0.152672,,0.922073,,,9.383546,131.896339,10.31597,,0
14955,14955,0.241795,0.152744,0.506902,5.623066,64.579913,,0.12372,0.443767,1.183338,0.776274,0.27792,0.182414,0.117222,0.121557,-1295.611158,0.328188,6.86363,0.248137,0.063305,,1.415424,,0.080065,,0.778385,1.469157,,6.61691,4.333215,0.108862,0.093554,94.385045,6.956315,4.854492,0.099724,1.602711,,0.641471,0.059329,-0.353871,0.725127,,137.19766,75.411484,,3.719447,,,,5.822244,0.147705,0.223816,8.91981,8.863834,6968.999731,0.023002,0.100983,0.982457,,,5.429849,34.159881,9.422275,11.18348,0
13561,13561,0.017236,0.642047,0.385005,2.692833,13.562934,,0.138419,0.920185,0.977121,0.39645,0.104207,0.105041,0.044496,0.147272,7452.485944,0.33125,3.389366,0.097874,0.092442,,1.334133,,0.012905,,0.453923,0.327571,,2.406688,4.343938,0.327782,0.083683,107.63207,6.569703,2.54146,0.075375,1.897477,,0.666975,0.002016,0.838498,3.453719,,151.187606,80.717391,,0.983899,,,,0.543709,0.376749,0.336552,1.588533,1.676865,5893.95523,0.012367,0.366115,0.930608,,,7.697326,86.715458,7.030297,3.744342,0
14192,14192,,0.528274,0.32048,2.106764,,,0.103937,2.89957,0.933466,0.453101,0.07415,1.240893,0.096688,0.014081,6694.874282,1.17146,1.360622,0.001491,0.038926,,,,,,0.318808,-0.154755,,18.383105,5.644933,0.268395,0.063769,,5.197358,1.49905,,1.639716,,0.565412,,1.385775,,,158.188984,,,0.998684,,,,2.700257,0.265012,-0.404672,7.72721,-0.510368,23777.196206,,,0.770765,,,,97.429846,6.984784,72.388303,0
15134,15134,,0.433392,0.375755,1.213715,51.323239,,0.080602,3.780611,1.275864,0.794154,0.225301,0.995866,-0.06081,0.198529,1926.954218,1.303658,4.507649,0.056073,0.083466,40.129561,,,,,,0.214027,,3.792039,3.913984,0.427784,0.062166,,,,0.168183,2.012619,,0.666644,0.091624,0.99825,,,144.774651,88.906524,,2.050909,,,,4.947544,0.169184,,3.867125,0.076374,4625.108087,,,1.030469,,6.18836,4.103643,44.108195,6.250072,17.221491,0
15223,15223,,0.370172,0.119519,1.282999,51.118288,,0.118355,1.87653,1.872117,0.489741,0.037602,-0.053875,0.140274,0.190403,8617.589778,0.554523,1.515379,0.012731,0.113741,,,,,,,0.258821,,5.327865,3.937511,0.239175,0.100928,58.199735,7.058598,2.387889,0.157729,1.976671,,0.779171,0.097625,-0.026739,,,139.085558,69.576024,,2.747876,,,,3.04045,0.370332,0.225008,6.642092,0.185713,2666.052906,0.091231,,0.901452,,,6.70879,119.04025,8.532743,8.622663,0
11471,11471,,0.451284,0.426842,,-35.118731,,0.171589,1.850999,0.897013,0.701088,0.027684,,0.049567,0.168196,3058.35995,-0.10996,1.62448,0.083958,0.036698,,1.31583,,,,0.74483,0.896101,,2.634079,4.076603,0.069553,0.141908,,,1.485176,0.104261,1.155232,,0.734204,0.108724,,1.803436,,73.483856,74.214606,,,,0.047769,0.081497,2.989181,,,3.110929,-0.703897,6388.903611,0.19026,,0.943203,,,5.111209,,,-5.603712,0
14829,14829,,0.545928,0.274605,1.880207,1.434372,,0.022682,0.860797,1.360851,0.414858,0.120275,0.332319,0.0348,0.108176,5275.171268,-0.063757,1.990052,0.004275,-0.012418,13.227675,,,,,,0.635525,,3.938868,3.811393,0.456605,0.101739,,3.30866,2.276885,0.153809,2.012815,,0.426002,0.052548,0.690078,,,168.106472,101.41229,,0.687979,69.352688,,,2.273576,0.50865,,2.109668,-0.48116,853.701998,,,0.978589,,-303.047701,5.114728,80.57889,6.940964,-2.182571,0
14886,14886,-0.044256,0.480276,0.108258,1.168559,2.397944,,0.107226,1.108399,1.61015,0.423528,0.010949,0.053102,0.106574,0.102198,6329.803892,0.377534,1.450083,0.036923,-0.012033,35.740934,,,-0.019986,,0.083874,0.301112,,2.887692,4.447053,0.224103,-0.037973,142.852964,3.888665,1.983338,-0.005237,1.914804,,0.446671,0.066284,0.165304,-0.398048,,101.926527,48.74645,2.600758,0.818552,73.033884,-0.001172,-0.021458,1.505654,0.461566,0.26436,3.147167,0.145211,2708.664756,0.042184,-0.440269,0.992219,,-9.354502,3.37385,139.023573,3.432278,11.375876,0
15645,15645,0.134773,0.2188,0.323774,4.188641,72.444108,,-0.01953,5.249723,1.202997,0.5533,0.017037,0.49667,0.205404,0.192006,-1383.185942,0.780731,1.943754,0.231617,0.125777,,,,0.040386,,0.26056,0.465389,,1.442978,3.922172,0.388972,0.137527,,,,,1.952592,,0.786985,,0.765415,,,197.945267,81.809536,,2.771472,,,,3.505154,0.267204,,6.901446,2.372078,2443.225362,,-0.032542,0.965993,,,7.948371,84.665585,3.103858,18.206808,1
12006,12006,0.074644,0.515062,0.071875,2.474642,-84.73155,,-0.012632,1.32131,1.084088,0.58313,0.162509,0.089806,0.019294,0.111195,3162.549977,0.029866,1.572878,0.172266,0.072811,39.565736,,,0.054577,,0.381948,0.524008,,-0.326868,4.404955,0.527211,-0.010851,55.038441,6.557287,1.604595,0.096637,1.623109,,0.549006,0.016482,-0.038669,0.124584,,123.207966,33.770039,10.680072,1.637061,40.666943,,,0.498381,0.434112,0.38119,0.992509,0.497182,4552.697436,0.085039,,,,-3.097131,6.447562,57.670102,2.685467,10.691761,0
15782,15782,-0.012839,0.567844,0.180852,1.900274,-69.191052,,0.038653,1.190034,1.182375,0.248413,0.042468,0.131866,0.111389,0.001515,3469.325835,0.245719,2.703702,-0.02516,0.015071,56.800954,1.22218,,0.078563,-0.022147,0.524923,0.369918,,0.223862,4.565609,0.228384,0.031174,55.062946,3.034027,-0.067184,0.132798,2.038442,,0.556552,0.066476,0.463329,-0.288626,,79.175954,67.244304,0.172357,0.963206,52.435066,0.065069,0.048352,1.554034,0.445975,0.349213,0.599665,1.850757,9834.809545,0.096666,,,,4.834031,5.991022,132.712076,3.965562,2.606443,1
10658,10658,0.040025,0.368364,0.452965,2.625857,-23.885475,,0.001508,2.094395,1.661415,0.683586,0.089125,0.275074,0.026683,0.008083,-647.778889,0.116388,2.921875,0.060072,0.022063,,1.366668,,0.039163,,,0.145842,,,3.68492,0.401367,0.082636,120.145458,8.433409,3.414088,-0.05497,2.011561,,0.756703,-0.011311,0.901196,,,,,,1.69705,,,,2.534985,0.32008,0.185643,,,983.865684,0.103686,-0.530152,1.012782,,,,56.862896,2.175679,,0
11012,11012,,0.273482,0.143108,2.593425,-20.470321,,0.001589,4.773454,2.767081,0.359963,-0.004241,-0.018653,0.022242,0.079007,-1688.283515,0.751156,2.607592,0.025761,0.067183,,1.110148,,,,0.148431,0.60268,,,3.459466,0.041275,0.07728,39.786417,3.204477,8.266113,-0.024807,2.598777,,0.751796,0.019751,0.831067,,,127.806042,63.614232,,0.577632,,,,1.070186,0.212914,0.308715,,,1316.791259,0.131854,,0.984614,,,8.826873,30.359135,8.924058,,0
13520,13520,,0.601518,0.399815,0.549138,7.901407,,0.017123,4.001284,1.437192,0.436167,0.184901,0.326491,0.073131,0.026562,4827.720431,0.783359,2.596314,0.182224,0.129651,,1.415382,,,,0.337203,0.695024,,-1.143543,4.802647,-0.027032,0.112002,153.595714,4.995141,1.149992,,1.099814,,0.553324,,0.92499,2.608379,,87.477053,115.573416,,1.834078,,,,3.148762,0.35808,0.144852,3.941532,0.22118,5137.889954,0.094212,,,,,6.805804,32.788345,6.203598,25.417823,0
13589,13589,0.205687,0.413198,0.119069,1.892212,-15.153196,,0.263908,2.734785,2.387121,0.703139,0.202136,0.429058,0.074335,0.041043,1977.063405,0.423066,4.00685,0.026797,0.090052,,,,0.049609,,,-0.266982,,,3.579903,0.072749,0.078,96.688851,8.299426,3.688389,0.264287,2.656489,,0.415703,0.053385,0.18656,,,124.521003,50.777687,,1.706529,,,,2.829788,0.485855,0.190864,,,378.908836,0.013923,0.646639,0.999216,,,4.084911,55.544436,2.438407,,0
13602,13602,,0.372659,0.240695,1.998167,8.906008,,-0.001748,2.348128,1.293643,0.345214,0.063993,0.560082,0.078723,0.002592,3930.402124,0.41688,1.259052,0.098384,-0.008847,,,,,,,0.041655,,-1.408723,3.991309,0.455811,0.069065,122.187397,4.67227,3.344315,0.02312,1.562289,,0.51393,0.06489,0.528088,,,100.497824,106.798162,,1.230987,,,,2.886408,0.181395,0.242864,5.464523,0.797557,1165.496606,0.014635,,0.901502,,,6.639839,41.956815,3.109868,34.147835,0
15241,15241,,0.455084,0.125139,1.695824,-23.091022,,0.054217,0.222625,0.901858,0.439817,0.17156,0.668451,0.051497,0.15342,-655.610554,-0.133692,4.465671,0.153097,0.089403,16.271205,1.434277,,,,0.493193,0.704764,,-0.33522,5.373386,0.352574,0.027181,110.170424,7.073628,0.528715,0.067637,1.198123,,0.728159,0.099412,0.84117,,,169.055682,71.98715,,0.578963,68.21462,,,1.738718,0.282089,0.141892,2.320117,1.715536,26980.302202,0.186643,,0.931104,,171.994353,9.215733,101.723061,2.053233,11.845212,0
10485,10485,,0.511163,0.345006,4.478524,19.87689,,0.078973,5.161093,0.897337,0.498844,0.102897,1.145719,0.044172,0.052093,-5627.823576,0.370756,1.885707,0.077496,0.077009,,1.153564,,,,0.430987,0.631862,,1.450378,4.949066,0.182204,0.119797,122.465571,5.652619,1.383571,0.165963,1.627256,,0.669344,0.034287,2.626112,0.836944,,191.509566,42.84472,,3.075452,,,,0.339393,0.307468,0.0999,2.101826,0.818535,31488.401594,0.189857,,0.916612,,,3.781352,115.375073,10.440249,3.686604,0
12186,12186,,0.450846,0.480507,3.574601,132.741721,,0.062993,5.046574,2.596318,0.449228,0.2782,-0.012725,0.115427,0.200163,-3847.809717,1.081508,-0.763595,0.254392,-0.060667,,,,,,0.319423,-0.11816,,11.914699,3.194781,-0.150384,0.013619,,,,0.255759,1.958997,,0.613277,0.005097,1.736907,,,,,,3.690923,,,,2.048618,0.298513,,10.192175,15.282057,682.344618,,,0.812271,,,,45.773481,1.51976,-41.667284,0
13146,13146,0.087011,0.444226,0.140124,2.476031,-8.34533,,0.064271,0.682609,1.253693,0.287899,0.127052,0.17236,0.07625,-0.003182,1023.477963,0.269712,1.691606,0.101516,0.075513,43.734493,1.352056,,0.076235,,0.307638,0.196742,,1.590807,4.429455,0.298899,0.089153,151.453514,2.895688,2.087154,0.035011,1.118485,,0.483511,0.018647,0.297211,0.474197,,162.431465,81.785365,-1.246561,1.088188,48.523179,0.054206,0.022208,1.061515,0.336545,0.291068,1.825813,0.682967,4523.612635,0.106733,,,,-2.42332,8.676877,152.030708,3.628902,6.061308,0
14451,14451,,0.547132,0.102644,2.988534,-39.795739,,0.046643,2.549078,1.035565,0.689205,0.08829,0.984063,0.07612,0.153833,3447.32423,0.971873,1.281525,0.090605,0.003756,,1.307128,,,,0.461155,,,0.716545,5.038773,0.421033,0.079971,144.320041,5.881996,0.104848,0.128703,0.903842,,0.604008,0.086199,0.997064,-0.121306,,159.555853,57.74454,,2.667463,,,,1.689448,0.146886,0.26831,2.299158,2.711236,34795.407687,0.068558,,0.977254,,,3.240331,41.148195,7.362976,4.852941,0
12538,12538,,0.278957,0.333472,3.864598,101.069981,,0.166013,2.676181,1.502056,0.739992,0.238278,0.348978,0.129089,0.05822,3927.440835,0.423861,1.363296,0.206118,0.089289,,0.899451,,,,0.651353,0.336279,,,3.342063,-0.024267,0.091046,90.397059,1.666627,4.340868,0.21736,2.465354,,0.46448,-0.044873,0.259077,,,71.092846,46.448355,,2.379911,,,,1.948948,0.337412,0.124563,,,1219.473283,-0.0051,,0.849467,,,4.336198,88.555597,8.555103,,0
15527,15527,,0.47646,0.162771,1.375766,63.107238,,0.141041,0.722871,1.413672,0.614048,0.092499,0.271831,0.013091,0.056281,8629.091092,0.075134,1.195197,-0.025474,0.016742,,,,,,,0.679291,,-1.950751,3.934514,0.40203,0.039868,48.140975,4.227476,5.274837,0.057615,1.188162,,0.651278,-0.002503,0.127871,,,172.920746,71.768064,,1.522043,,,,1.089917,0.35144,0.379338,2.828454,3.922291,3152.381461,0.074959,,1.017124,,,4.130385,63.0976,4.40018,0.637675,1
12513,12513,,0.478958,0.011847,2.912454,68.765209,,0.064594,1.682968,1.096697,0.326879,0.082615,-0.027616,0.156962,0.021319,-3630.393416,0.680231,3.309787,0.051906,0.024745,,1.362099,,,0.022342,0.407955,0.66291,,6.363144,4.71865,0.2918,-0.030643,135.001735,4.234572,-0.248561,,1.741678,,0.550537,,0.814452,0.105227,,82.013985,104.454925,,0.213639,,0.021921,-0.050033,1.781245,0.304522,0.455707,6.287897,-2.005444,4744.791276,-0.007188,,0.97932,,,3.815629,125.929394,2.894375,28.149886,0
15020,15020,,0.23501,0.303145,7.58683,69.378261,,0.154171,6.40446,0.932002,0.69138,0.065334,2.020611,0.094467,0.200196,-583.416912,-0.160207,-0.124604,0.045233,0.059226,138.765149,1.102213,,,,0.447911,-0.091217,,0.056368,4.227777,-0.012157,0.106118,83.683242,8.101522,5.380746,0.040112,1.684274,,0.863816,0.038228,0.939732,,,97.353118,26.129188,,3.91766,85.988236,,,5.657141,0.127181,0.259467,5.21767,5.608678,9417.599133,0.105749,,0.927632,,7.342142,11.506072,71.730458,15.652604,2.209192,0
13421,13421,,0.317033,0.407345,2.329539,-32.695778,,0.022408,1.581996,1.255569,0.510589,0.048591,0.979587,0.027625,0.109071,-2097.009287,0.873982,2.497545,0.16759,0.114996,,,,,,0.565814,1.181957,,3.437451,4.181312,-0.044515,0.150257,104.156117,9.896681,2.912679,-0.004685,1.832731,,0.648336,0.109892,-0.447451,-1.495161,,104.716965,33.881116,,2.359082,,,,1.424891,0.118985,0.323848,6.161994,-1.262617,5938.004849,0.10358,,0.863853,,,9.880834,101.275751,10.403514,5.934299,0
10441,10441,,0.756708,0.193936,0.807414,-237.466348,,-0.056016,-0.440555,0.884161,0.279038,0.053753,-0.040267,0.080086,-0.077515,-10052.068614,0.196544,2.048698,0.010414,-0.086924,,1.345143,,,,0.1112,,,0.509889,4.996625,0.123614,0.031619,163.691642,1.718974,-0.379749,-0.001488,1.479632,,0.399528,0.076002,0.257278,,,148.493642,32.413213,,1.205506,,,,0.524262,0.709226,0.168765,0.729807,1.099835,9821.045526,-0.023043,,0.895484,,,3.995478,45.057516,1.910545,-1.071463,0
13710,13710,0.059148,0.32343,0.110061,3.090617,-49.376068,,0.05917,4.039866,1.213312,0.644485,0.02166,0.176121,0.13027,-0.010895,1939.023573,1.03689,5.805859,-0.004657,0.096539,58.799715,1.002848,,-0.002345,,0.392968,0.953223,,1.139468,4.584171,0.026729,0.112515,47.626597,4.684467,1.615936,0.094744,1.038749,,0.791398,0.100694,0.026188,-0.085487,,99.064637,47.570798,1.05687,2.371671,38.223576,-0.018903,-0.001928,1.621018,0.410591,0.245683,0.116255,2.792026,8432.832672,0.093166,,,,11.928828,9.111107,92.114316,5.006631,5.141406,0
11644,11644,,0.278784,0.309605,3.219494,103.363048,,0.074345,2.865584,1.416048,0.713557,0.006532,0.849967,0.071218,0.24373,-2162.726804,0.874195,1.431715,0.250766,0.05848,,,,,,0.138157,1.387692,,7.38405,3.592766,0.161472,0.060008,74.026848,11.283285,6.214097,-0.009399,1.787416,,0.809887,0.111928,1.498934,,,97.527433,80.158934,,2.230505,,,,3.337202,0.49461,0.08946,9.811676,1.217518,798.239521,-0.028701,,0.982979,,,5.558582,49.858751,13.180876,33.414416,0
10144,10144,,0.291798,0.347784,3.92137,53.25061,,-0.026607,4.186128,1.639634,0.520981,0.148102,0.948615,0.133522,0.110565,4974.767563,1.226737,0.518474,0.141816,0.01626,,1.077447,,,,0.299434,0.871366,,0.884725,4.745464,0.404344,0.117377,34.823987,3.273145,2.878196,,1.545403,,0.549505,,0.568175,-1.480643,,99.233402,64.453584,,2.62218,,0.080456,0.069214,0.354899,0.297196,0.273894,0.616435,1.207502,14589.992503,0.103787,,,,,8.106911,123.815646,2.980173,7.330545,0
15682,15682,,0.319296,0.106735,3.540933,127.234207,,0.174369,2.502818,1.336518,0.282132,-0.076843,0.746069,0.039276,-0.117849,7111.805398,0.98477,2.885423,0.157323,-0.071817,,,,,,0.595322,-0.443446,,,3.403346,0.582931,0.127997,,,,-0.079349,2.143933,,0.398355,0.032941,2.50674,,,,,,2.55721,,,,2.308594,0.560433,,,,461.426232,,,0.92745,,,,119.960719,1.648213,,1
15601,15601,,0.353762,0.196649,0.877143,-729.20015,,0.186461,1.443387,2.163728,0.436488,0.148208,0.735376,0.093478,0.17698,7617.809532,0.788372,1.708241,0.181365,0.074208,,,,,,,1.062298,,0.750103,3.886526,0.069455,0.049155,104.903955,10.48337,1.609878,0.155972,2.136476,,0.534822,0.097546,1.306941,,,110.87848,47.975021,,2.415235,,,,1.208163,0.433056,0.109509,0.983894,4.048585,1466.517275,0.060932,,0.951831,,,13.151951,102.073746,4.708238,2.937573,1
11107,11107,0.065314,0.291894,0.362288,2.977054,,,0.090778,0.06406,1.549271,0.511368,0.054992,0.74688,0.060037,0.023696,-378.624074,0.601487,6.182318,0.131558,0.008663,,1.254661,,0.053142,,0.504915,0.817093,,1.098606,5.392096,0.056378,0.102772,,,,0.07037,0.960222,,0.713877,0.103512,-0.199055,,,120.348,35.472104,,2.376853,,,,2.808723,0.184849,,1.200886,1.178862,26138.128144,,,0.876035,,,3.634411,89.847765,5.28229,10.499957,0
12450,12450,0.020435,0.51405,-0.035671,1.516984,3.202553,,0.086042,1.23174,0.988903,0.596498,0.035278,0.082778,0.001626,0.021477,427.492922,0.409913,1.81003,0.026391,0.079968,38.061267,,,0.03201,,0.390822,0.124498,,-0.641386,4.362894,0.166607,-0.01132,75.345648,2.349081,1.112077,0.100991,1.68449,,0.423321,0.033253,-0.04149,0.285193,,84.775435,94.144847,-0.299776,0.536667,72.032123,0.057459,0.005689,1.276716,0.327482,0.277088,1.384463,2.284234,4403.5824,0.014061,-0.121277,0.988175,,5.641224,3.654252,154.37975,3.458142,9.012514,0
10839,10839,,0.76588,0.539372,4.784568,-1130.700243,,0.127987,4.959819,2.901724,0.768221,0.131727,0.502094,-0.044724,0.214207,-6948.564477,0.581016,1.378548,0.084363,-0.085578,,,,,,0.478708,1.090867,,,3.009862,0.490796,-0.004193,164.881801,2.452972,1.26699,-0.062615,1.868037,,0.196684,-0.023929,-0.941252,,,,,,3.786315,,,,1.784151,0.697769,0.232908,,,695.969474,0.150443,,1.006192,,,,53.225252,7.613497,,0
12319,12319,,0.514453,-0.028148,2.028288,186.664165,,0.147929,1.266298,0.95383,0.626903,0.103833,0.259852,0.151383,0.098839,7354.124916,0.790317,2.003894,0.124436,0.078121,,,,,,0.206055,0.54958,,-0.952068,3.940239,0.541442,-0.051413,88.697446,4.332263,0.607058,0.092055,1.505381,,0.548354,0.080494,0.015368,,,94.131875,30.07229,,1.502595,,,,1.757239,0.428516,0.223717,-1.201263,3.793026,1032.859019,0.103732,,,,,4.305643,102.982894,3.68369,16.134064,0
12933,12933,0.084918,0.562455,0.476408,3.479339,-102.80107,,0.033372,1.46883,1.642619,0.257155,0.14817,0.375799,0.034501,0.007547,8676.857053,-0.171549,2.437905,-0.040655,-0.014681,,,,0.039757,,0.002897,-0.1748,,,3.462866,0.380122,0.01585,100.447501,9.189932,4.291655,0.143421,1.590291,,0.391722,0.092398,0.772117,,,111.953286,36.157238,,2.428548,,,,2.050439,0.286461,0.222253,,,899.366128,0.126276,0.097991,0.95471,,,4.668153,73.795798,6.539206,,0
14654,14654,,0.601208,0.32053,1.588442,83.680817,,0.110734,0.76426,1.445015,0.59652,0.032464,0.102829,0.143871,0.080349,-404.078999,0.419544,2.161448,0.042995,0.039708,,,,,,,0.588674,,4.736395,3.98469,0.459336,0.038429,97.497094,7.558056,2.76157,0.029065,2.369913,,0.591016,0.106822,0.371461,,,156.347231,93.5717,,2.005988,,,,2.798911,0.229564,0.413819,4.54743,3.218366,3552.497763,0.077467,,0.915181,,,4.766446,86.093322,4.809582,28.626636,0
10446,10446,,0.621403,0.453038,1.487399,36.91368,,0.174855,0.853442,2.034021,0.238277,0.141849,0.08846,0.048068,-0.099051,2049.328795,0.669307,2.817971,0.170521,0.002428,,,,,,0.055358,-0.058693,,,3.140304,0.126413,0.045407,103.469678,8.130213,2.479784,,1.913146,,0.317852,,0.274416,,,110.300615,73.322808,,1.635147,,,,1.86616,0.284937,0.175418,,,506.386392,0.073289,,1.035889,,,7.099178,114.150396,9.001654,,0
14683,14683,,0.256639,0.242889,1.045474,-48.738219,,0.093944,3.436286,1.472082,0.747018,0.11141,1.161298,0.050198,0.135851,-945.135745,0.639205,0.972165,0.183217,0.090395,,1.370175,,,,0.507608,0.764063,,2.523041,4.801415,0.019015,0.023993,80.460005,7.481627,2.610798,,0.950076,,0.558549,,-0.051402,,,136.647618,102.517102,,1.698059,,,,1.277203,0.420355,0.23656,1.825011,2.544947,24631.491246,0.13596,,0.982672,,,4.131776,113.377135,10.557542,-15.712872,0
11260,11260,,0.703911,0.031204,1.613364,41.971235,,-0.043331,-0.127358,1.045386,0.502557,-0.023423,0.009114,0.155024,0.004025,6985.324498,0.454081,4.369253,-0.002567,-0.055807,66.57986,1.307376,,,,0.353444,,,-0.110303,4.981818,0.552578,-0.06238,200.959299,6.433367,0.986214,-0.02468,1.546836,,0.366707,0.008941,0.175975,,,110.342183,48.443793,,0.757174,31.291747,,,0.9558,0.532994,0.327647,0.428751,1.261085,-8403.781438,0.033986,,0.958252,,-1.113836,10.684317,72.114526,4.334942,-0.274897,0
11680,11680,-0.026337,0.501423,0.139658,1.243392,-48.609663,,0.184727,0.188851,2.244797,0.372751,-0.025521,0.573465,-0.014347,0.16075,5112.241689,0.240029,3.987264,0.104712,0.048567,,,,0.02194,,0.57483,0.692811,,,3.366972,0.113324,0.020679,94.58473,1.780304,6.549306,,2.218904,,0.301948,,-0.43459,,,101.637361,42.61074,,2.154353,,,,2.320889,0.522483,0.120436,,,972.019296,0.094206,0.708604,0.986973,,,8.398533,34.412786,8.039911,,0
10776,10776,0.084603,0.55636,0.32549,1.030602,-3.894439,,0.013162,0.490958,1.153902,0.635526,0.058313,0.066772,0.039289,0.075594,1754.582341,0.580066,3.342328,-0.006902,0.02922,17.586733,1.239749,,0.048493,,0.659634,0.137732,,2.24642,4.564451,0.151924,0.076258,73.925198,2.511654,0.326383,0.097937,2.356359,,0.517349,0.0229,-0.095591,0.238059,,107.162462,63.105219,0.260477,0.637496,33.0423,-0.013096,0.044818,1.88739,0.4836,0.322542,1.343681,2.227191,11104.1854,0.006152,,,,53.123126,7.192785,58.504714,6.017185,-4.8639,0
12986,12986,0.030483,0.714467,-0.127506,1.587887,-0.650568,,-0.023263,2.744876,0.864554,0.220562,0.052533,0.149698,0.074727,0.069758,-744.55685,0.108189,2.914564,0.132195,0.005225,,,,0.032877,,0.383687,0.240234,,0.427297,4.550075,0.326827,-0.030613,56.536426,5.835266,-0.281002,0.106006,2.695151,,0.421691,0.074302,0.51495,-0.369471,,108.827185,40.774524,,0.631238,,0.020655,-0.063682,0.810292,0.350186,0.14896,1.581961,1.581081,-3960.977039,-0.031806,0.063804,,,,18.416633,120.899387,2.196985,4.776965,0
14887,14887,,0.085965,0.437313,4.514683,-85.583258,,-0.142726,4.668028,1.038416,0.686561,-0.118309,0.351541,-0.015984,-0.121568,12603.109363,1.129188,1.963572,0.077106,0.004751,,,,,,0.592336,1.322438,,,3.036308,-0.265479,0.144897,,,,0.126022,2.170549,,0.712364,-0.051736,3.031346,,,,,,1.482301,,,,0.53953,0.64221,,,,499.104007,,,0.948197,,,,97.026292,11.796216,,0
