LINK_COL,Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
C14988,C14988,0.020627,0.52212,0.190618,1.73553,-73.634402,,0.055285,4.601571,1.084743,0.539618,0.115839,0.503029,0.164619,0.011129,1129.876319,0.041301,4.103967,0.108575,0.085282,72.880156,1.00961,,0.069545,,0.349961,0.638801,,0.559548,4.857333,0.177485,0.05593,72.565141,6.500059,3.499342,0.178505,1.732738,,0.790589,0.061884,-0.032887,0.137269,,135.726365,51.536676,0.813626,0.584502,101.401974,0.050881,-0.00289,2.786812,0.145116,0.188636,0.752441,1.615867,12989.49635,0.134567,0.196706,0.889899,,4.366897,5.939336,110.147669,5.006532,1.090081,0
C11126,C11126,0.027944,0.352916,0.180295,2.62652,42.585932,,0.022455,2.847953,1.203874,0.674756,0.093734,0.078986,0.128806,0.03858,4032.980279,0.13343,4.688388,0.108232,0.092119,104.972427,1.08171,,0.08115,,0.477694,0.153447,,0.581837,4.587535,0.18042,0.082412,60.52361,4.950551,1.809076,0.093653,0.967276,,0.483685,0.067258,0.4796,0.144017,,179.848763,62.150675,0.42018,1.819144,103.657044,0.049235,0.054071,0.948469,0.410456,0.172676,0.997765,1.07292,9797.592554,0.062505,0.069508,0.937297,,5.761042,6.189137,124.170167,7.153148,3.641244,0
C14154,C14154,-0.107672,0.694021,-0.20181,0.843396,-19.771944,,-0.088803,0.511015,0.989106,0.208155,-0.064313,-0.246719,-0.043758,-0.077473,-4054.208754,0.054142,1.327464,0.030657,-0.087238,39.67817,0.996609,0.076682,-0.027088,0.064544,0.243398,0.025779,,-0.198381,4.911618,0.453874,-0.097228,181.256288,3.061569,-0.257963,-0.022271,2.161211,,0.465776,-0.033538,0.046669,-0.259593,0.006808,108.846591,92.280459,-0.250462,0.75142,49.025001,-0.070182,-0.118297,0.738165,0.546218,0.31509,0.828843,0.915637,-7850.675623,0.015168,0.184977,0.961109,,18.483971,8.028669,125.175232,2.336339,7.730884,0
C11139,C11139,0.131701,0.35312,0.523449,1.466169,190.738042,,0.052081,4.41128,1.691324,0.81145,0.218793,0.887694,0.101291,0.230423,-782.600515,2.638854,2.985857,0.267803,0.174242,62.047574,1.385097,,0.109993,0.496988,0.423654,2.366564,,1.906274,3.463442,0.181569,0.202747,,,,-0.070876,1.688946,,0.712068,0.110034,1.52847,,,72.191096,37.563448,0.296921,3.722548,,,,4.478249,0.17789,,5.737102,5.655419,1170.859555,,0.123632,0.617298,,4.278311,14.267313,56.69678,14.863066,6.798354,0
C12531,C12531,0.152823,0.295621,0.199888,1.493453,32.050334,,0.051632,3.873919,1.11835,0.653661,0.192434,0.071959,0.104507,0.169267,386.98152,0.766442,3.172106,0.153971,0.124285,17.370715,1.224421,,0.10412,0.363362,0.575855,-0.02625,,0.640689,5.769244,0.240183,0.143737,123.296946,4.815028,1.401941,,1.219154,,0.78766,,-0.570877,0.077705,,145.741402,80.338052,1.944599,2.707517,75.819037,0.12491,0.035138,0.858901,0.286737,0.402051,1.368272,1.259298,205107.4675,0.028503,0.233135,0.879501,,10.997125,7.391708,101.216066,5.050058,1.528935,0
C13644,C13644,,0.610766,0.189565,3.745168,108.994976,,-0.111304,4.674348,2.138805,0.793549,-0.0924,-0.480182,0.139101,0.038394,619.830273,1.535327,1.575349,-0.097625,0.081488,,1.046029,,,,0.433987,1.143626,,,2.856754,-0.109337,-0.063231,93.250597,10.766241,4.974177,0.084607,1.531099,,0.561867,0.087355,2.986777,0.366485,,133.803024,73.195346,,2.513875,,0.150534,-0.050752,4.638286,0.225676,0.117198,,,346.799292,0.106605,,0.968032,,,12.557307,33.776525,8.190302,,0
C11696,C11696,0.052548,0.5689,0.178079,3.259781,9.079932,,0.080109,3.63779,1.400773,0.507845,0.053863,0.140723,0.025481,0.007623,3742.456489,0.605827,4.334571,0.056508,0.062843,41.637676,0.944885,,0.048689,0.253368,0.284825,0.209928,,0.929377,3.855401,0.096068,0.085557,36.311829,3.370821,2.584678,0.065226,1.23968,,0.61537,0.024941,1.089364,0.45956,,115.469578,54.158449,0.443777,0.96865,64.336242,0.055204,0.062259,2.835595,0.3215,0.169492,2.444887,4.749929,2912.077465,0.041572,0.112523,0.957336,,4.949567,4.389277,77.755169,5.31911,0.624423,0
C10528,C10528,0.183538,0.552179,0.492633,1.135882,-32.628597,,0.011648,1.690246,2.702914,0.433043,0.215984,0.565949,0.004592,-0.077324,4577.933546,-0.135545,1.456805,-0.054775,0.002364,,1.204974,,-0.009387,,0.120442,0.132603,,11.070931,3.100731,0.145917,0.012903,54.089489,9.290087,3.611394,0.178763,2.975458,,0.331883,0.069539,0.763439,2.233891,,96.571759,46.650158,,1.653672,,-0.02876,0.005635,1.932287,0.41606,0.197953,4.182012,0.144269,192.723418,0.004584,-0.393896,1.014572,,,9.427286,90.779577,10.404121,76.334143,0
C10131,C10131,0.063791,0.395084,0.092112,2.255949,-42.6306,,0.107149,1.662559,2.08289,0.408872,0.137647,0.149772,0.056815,0.071956,3718.835032,0.220686,1.631635,0.102112,-0.016415,47.859605,0.919209,,0.025781,,0.436801,0.186714,,,3.386227,0.179447,0.006316,66.477483,4.400439,4.413575,0.081948,2.110296,,0.544175,0.079058,0.562296,,,140.227675,51.197106,0.386638,1.537522,65.949467,,,1.11421,0.461524,0.260122,,,902.952954,0.049962,0.194996,0.955497,,-6.25784,9.064192,46.212841,3.500505,,0
C14955,C14955,0.238722,0.081372,0.533819,7.05618,137.709304,,0.306301,9.985897,1.248166,0.895687,0.134986,0.856092,0.210224,0.390222,328.573693,1.407893,9.390725,0.393027,0.154269,34.021488,1.111635,0.192601,0.129487,0.339001,0.686764,1.896653,144.746528,4.674237,4.383821,0.016901,0.108234,32.420124,15.853256,3.008598,0.338472,1.824694,,0.824305,0.113042,1.134924,0.008852,0.215119,115.249835,77.871147,6.195523,5.701277,60.666475,0.133354,0.107059,2.476481,0.084349,0.10295,3.960088,5.481498,11105.84781,0.216942,0.389608,0.83571,,49.234558,4.940495,38.781396,18.889653,6.03251,0
C13561,C13561,0.010977,0.547393,0.211965,1.586056,64.240779,,0.033267,1.158483,1.130372,0.664425,0.04352,-0.038507,0.042056,-0.020014,-266.891691,0.163508,4.277227,0.03987,0.053507,51.866356,1.015494,0.104143,0.069681,0.339295,0.456407,0.335863,,0.697975,4.313466,0.273207,0.035973,67.197203,3.36663,3.158704,0.087363,1.312898,,0.551121,-0.001816,0.236039,0.084756,-0.000659,160.669788,72.806827,0.132818,0.830075,54.335304,0.06519,-0.036021,1.829192,0.240835,0.17633,0.874067,1.493971,7338.503481,0.047971,-0.042401,0.960264,,7.263079,4.309545,57.433925,3.747871,11.459038,0
C14192,C14192,,0.198893,0.276347,1.959283,-22.497342,,0.120342,0.95818,1.345749,0.527764,0.082199,0.809931,0.091044,0.038867,1314.308688,0.290654,2.766348,0.116004,0.127959,47.658608,1.24208,0.165583,,0.357072,0.615723,0.212044,,0.428023,5.523514,0.057308,0.038447,153.706971,5.617088,0.169119,0.087666,1.472836,,0.66148,0.144072,0.839249,0.211285,0.026407,133.158731,78.955145,,0.721248,41.353173,0.08428,0.124924,0.635357,0.251356,0.146774,1.668755,1.53693,111186.8573,0.054539,,0.809907,,3.184213,5.667421,131.58882,3.663549,2.967465,0
C15134,C15134,0.007594,0.446013,0.545997,2.004535,-51.403781,,0.112475,2.071873,1.435929,0.768959,0.123451,0.936837,0.115657,0.188839,3595.677851,0.559423,3.363183,0.173381,0.068211,158.518531,,,0.037916,,0.494617,0.219762,,2.821422,4.134568,0.354805,0.026337,62.136584,5.953579,2.69767,0.176531,1.391812,,0.74091,0.079599,0.28564,-0.286856,,294.555599,37.352415,0.105751,0.738557,152.776057,0.096504,0.092613,1.335961,0.391952,0.328636,6.366031,0.822736,3904.171248,0.103743,0.120114,0.99606,,2.410262,7.413448,95.033457,2.823251,21.811473,0
C15223,C15223,0.062222,0.556384,0.348484,0.940711,10.561916,,0.049531,2.261343,1.828997,0.327917,0.060643,0.010446,0.04854,0.099136,544.655836,0.451095,2.741406,0.044469,0.040241,54.400229,1.350152,0.160102,0.04754,,0.28287,0.453321,-2.965583,2.613817,3.932164,0.211618,0.051824,74.966291,5.205869,3.831844,0.167735,2.135272,,0.654966,0.024852,0.466368,0.204825,0.076164,90.303004,120.810313,-1.093303,1.509562,56.179604,0.062074,0.02844,1.491597,0.464836,0.311289,1.986973,1.463508,2481.498807,0.055455,0.126956,0.955266,,111.679344,3.813846,61.884763,6.048769,5.144619,0
C11471,C11471,0.041849,0.240536,0.394062,3.284623,-22.690697,,0.045924,4.126647,0.983281,0.65573,0.156227,0.602589,0.087171,0.150886,929.077351,0.916973,4.060289,0.07123,0.045777,42.084541,1.237933,,0.052729,,0.541855,0.585771,,4.799817,4.145159,0.120336,0.020032,83.458169,4.563798,2.138259,0.150394,1.746018,,0.832502,0.049629,1.682146,0.033126,,152.389863,89.082436,1.150018,2.405182,54.710536,0.152902,0.076962,1.580146,0.253815,0.236468,1.350948,2.688283,3107.625784,0.116281,0.154888,0.874366,,5.759176,7.595768,38.520089,9.25694,9.182135,0
C14829,C14829,0.06778,0.399872,0.316791,2.400654,15.180721,,0.063319,0.670015,1.591277,0.542462,0.124551,0.133027,0.105256,0.121641,5556.374408,0.201863,2.12488,0.052526,0.021679,58.373526,0.918532,0.119739,0.068775,,0.107116,0.119434,1.519108,0.686011,3.809155,0.247424,0.039837,146.935113,3.133875,3.369678,0.068275,1.828396,,0.478841,0.056883,0.293425,0.260908,0.065263,99.686138,136.034576,0.629672,1.108523,76.104639,0.081208,0.077094,0.835197,0.377214,0.405957,5.825349,7.898828,1841.784042,0.079894,0.27781,0.96804,,17.837434,5.753915,142.916893,5.286405,13.837626,0
C14886,C14886,0.065772,0.747712,-0.040183,1.053435,-87.731937,,0.026884,0.618205,1.928938,0.192048,-0.019908,0.254722,0.048988,-0.056008,-1756.002343,0.259516,1.317687,-0.008624,0.004705,15.544252,1.515105,-0.020904,-0.03438,0.145052,0.237749,0.181068,-0.770197,-0.523825,4.374343,0.28609,0.031252,111.635723,1.946899,2.131849,0.06925,1.431586,,0.43663,0.079318,0.103743,-0.344068,0.057106,87.589226,69.537303,1.468526,0.484322,10.603889,-0.039276,0.014165,0.94474,0.457213,0.309327,0.786624,3.212213,5748.534487,0.046536,0.468256,0.989064,,9.175496,5.670549,133.407071,4.077508,7.962324,0
C15645,C15645,0.026045,0.557172,0.591978,3.34908,1.081793,,0.125283,1.002323,1.098658,0.581139,0.144208,0.833461,0.025995,0.009604,2164.929869,0.616986,1.855553,0.155614,0.062486,153.285034,,,0.099121,0.132064,0.666489,0.244542,,5.33216,3.849697,0.168991,0.02921,105.62975,4.201733,5.139274,0.054877,1.570077,,0.655577,0.020091,0.42788,-0.161147,,145.545725,59.895594,0.163482,0.724932,140.857468,0.144909,0.080803,0.853139,0.16743,0.11844,4.015273,0.851583,1895.69974,0.034688,-0.030961,0.929181,,3.103679,7.987164,66.487271,5.55185,4.271631,1
C12006,C12006,0.211779,0.614957,0.034623,1.911381,12.830795,,0.246209,3.574242,1.116064,0.577134,0.009306,0.833499,0.13475,0.030159,2083.709548,1.137711,6.130753,0.032536,0.056868,51.883287,1.319111,,0.101157,0.057512,0.62765,0.542311,,-0.092213,4.362928,0.256035,0.066795,115.519871,3.675637,0.747523,0.028426,1.609781,,0.626255,0.106946,0.014414,-0.034654,,59.602008,27.893015,38.847457,1.278026,60.573665,0.03823,0.014377,1.168861,0.209,0.263379,1.209209,1.002442,-1346.76956,0.151707,0.328633,0.880159,,137.914795,14.883312,47.472213,5.196385,1.883635,0
C15782,C15782,0.031399,0.703741,0.066233,0.843673,-64.23768,,0.056797,1.338656,1.099432,0.318998,0.07083,0.020082,0.077916,0.053581,1827.225804,0.333054,2.349433,0.051393,0.024189,53.400733,1.542563,0.063286,0.045681,0.025556,0.48727,0.266922,,0.038874,4.62579,0.458569,0.002639,137.801664,3.773021,0.310721,0.039483,1.6263,,0.630785,0.027381,0.184249,0.208529,0.032838,74.048838,52.676947,-0.110976,0.689537,44.876279,-0.047989,-0.03165,0.587868,0.507967,0.20749,0.644633,1.147236,1348.160111,0.028303,0.172497,0.949726,,6.227806,7.10677,154.003196,5.251604,4.908808,1
C10658,C10658,0.050933,0.391997,0.428343,1.762665,78.999877,,0.022556,0.184896,1.507114,0.352652,0.114671,0.567669,0.039093,0.015649,3851.703645,-0.022763,3.241218,0.146125,0.013138,22.652822,0.886682,,0.08239,0.201549,0.511672,0.222617,,0.42819,3.651539,0.335019,0.06523,129.04673,3.956351,2.165496,0.116951,1.272748,,0.568944,0.048499,-0.033284,0.298167,,166.439688,61.624808,3.488459,1.392915,58.649134,0.074345,0.054852,2.034189,0.308121,0.18304,3.878379,4.626936,1038.781208,-0.002471,-0.126797,1.017007,,26.205965,3.374521,76.109297,3.054398,16.5677,0
C11012,C11012,-0.00989,0.53992,0.390178,2.462775,33.885198,,0.128816,0.586622,2.670136,0.657017,0.274349,0.647354,0.039276,0.301267,578.413822,0.059092,2.695089,0.177469,0.11242,17.652186,1.336652,,0.085738,,0.576464,0.385845,,8.649579,3.447731,0.041468,0.076917,44.227063,8.110612,4.78675,0.141149,2.924082,,0.509424,0.084311,0.005238,0.36719,,101.997141,48.406633,0.901638,1.945917,29.252758,-0.105398,0.02839,2.233527,0.377754,0.151401,6.83806,10.115541,1248.97194,0.097362,0.395121,0.891258,,-106.304353,6.175773,38.314076,7.973288,37.812922,0
C13520,C13520,0.087856,0.288845,0.279199,1.503124,0.22599,,0.140037,0.407494,1.871222,0.52373,0.048822,0.070762,0.082058,0.051303,1792.836433,0.445507,3.422347,0.067774,0.011542,58.052078,1.57217,,0.060832,0.02012,0.657452,0.26191,,0.991824,4.757699,0.122042,0.053029,150.727348,4.571593,2.735117,,1.062603,,0.455523,,0.088854,0.119216,,122.728526,100.755498,0.419823,1.559738,75.773253,0.042563,-0.077354,1.979153,0.246238,0.21771,1.227773,2.202279,20266.6085,0.056508,0.099403,1.021424,,10.543716,3.96753,64.578615,5.017206,5.846768,0
C13589,C13589,-0.005843,0.731956,0.105674,2.078807,5.779145,,0.017571,1.984563,3.075457,0.567814,0.133108,-0.039434,0.05447,-0.009566,4243.319289,0.367026,1.204046,0.110805,0.040041,,1.221883,,0.032325,-0.043399,0.08607,0.217267,,4.057089,3.645599,0.108158,0.023269,79.58171,4.553021,5.671357,0.173236,3.162249,,0.650983,0.052774,-0.033532,,,83.335222,70.943896,,1.61291,,,,1.183621,0.588645,0.198835,6.66259,1.5833,1173.259941,0.067232,-0.236231,0.943748,,,7.59455,74.544895,8.98006,48.781533,0
C13602,C13602,-0.007617,0.623497,0.182046,2.84121,53.783096,,-0.001763,2.251376,0.917649,0.674195,0.01418,0.001911,0.056685,0.027658,2341.096406,0.113181,2.128075,0.053806,0.019025,,,0.03233,0.015513,,0.441253,0.267491,,2.032036,3.994192,0.04493,0.059185,90.059747,5.714462,1.267441,0.03135,2.521111,,0.733913,0.030219,0.301885,0.195958,0.010177,145.378832,86.195062,,1.313054,,0.078318,-0.016469,2.207513,0.323027,0.204327,9.647728,2.754882,1663.413987,0.06143,0.024686,0.948702,,,7.666978,46.755391,6.914926,-8.651678,0
C15241,C15241,0.047257,0.338125,0.178633,2.194794,27.555524,,0.04793,1.880676,1.222496,0.705582,0.034152,0.810471,0.072823,0.094099,652.57921,0.184077,2.935437,0.111724,0.055701,30.898574,0.986507,,0.044062,,0.718348,0.70575,,0.414733,5.360922,0.208916,0.06406,136.626162,2.443325,2.395346,0.143153,1.371975,,0.693241,0.120203,0.534756,0.019656,,172.57709,77.032653,0.980025,1.831363,79.693763,0.016994,0.078225,1.197388,0.216045,0.265769,2.184855,-0.056053,41164.88177,0.122389,0.091839,0.865883,,6.315759,3.87403,119.520868,4.739834,-4.362052,0
C10485,C10485,0.072575,0.164211,0.522123,5.189073,123.385792,,0.119799,5.028669,1.163621,0.805534,0.178996,1.455182,0.117198,0.173538,475.080026,0.939012,4.474535,0.094739,0.160672,72.426761,1.362706,0.104751,0.081198,0.313882,0.608966,1.455606,,1.106406,5.042392,-0.076171,0.137638,67.321816,6.02409,3.277395,0.090573,1.355369,,0.887807,0.117382,1.060539,0.059689,0.159348,123.600321,83.998389,0.691044,3.274142,67.625068,0.116269,0.021584,2.633949,0.225553,0.217109,1.208332,2.125436,42077.6694,0.137054,0.240781,0.886824,,8.443009,8.023503,26.411344,7.148858,7.451378,0
C12186,C12186,,0.59004,0.263582,1.078346,89.404409,,0.212117,-2.451605,1.574447,0.814236,0.011931,-0.311347,0.152267,0.171977,-1901.250588,1.004756,7.186059,0.052052,0.144346,,1.259059,,,,0.227192,-0.188773,,0.511995,3.093856,0.352396,0.237642,141.861771,9.200333,10.367481,0.17437,1.627118,,0.447226,-0.030331,1.189839,,,132.104066,97.454806,,4.514104,,,,0.294028,0.172346,0.104477,-1.315229,-1.175796,416.233761,0.051954,,0.984349,,,5.983855,95.814041,2.426943,2.07817,0
C13146,C13146,0.024172,0.863304,0.107719,1.227679,-74.873292,,-0.010406,0.947819,1.246092,0.477237,0.0724,0.065614,0.053284,0.071413,5106.419107,0.276394,1.192764,0.007185,-0.00451,45.55708,1.176716,0.013519,0.036832,0.020617,0.234538,0.215705,0.570962,0.07732,4.462615,0.499555,0.000904,116.622442,3.147091,2.386629,0.102679,1.142693,,0.597259,0.027965,0.122665,0.247512,0.02413,92.907077,59.715802,-0.13565,0.826082,89.638399,0.016237,0.034623,0.73934,0.38512,0.265081,0.784291,0.931184,650.980742,0.010636,-0.02494,0.971354,,5.957885,10.469046,103.116944,2.753934,3.001568,0
C14451,C14451,0.108208,0.406299,0.244991,2.632209,7.506735,,0.140681,2.143285,1.072059,0.465671,0.158319,0.748954,0.195668,0.080179,-950.270228,0.762911,4.114292,0.117603,0.042398,60.914964,1.098421,0.106975,0.004086,0.261094,0.687577,0.469756,7.759575,3.193938,5.152264,0.181818,0.154255,80.753853,6.42248,0.707096,0.043478,1.335313,,0.776795,0.048586,0.372713,-0.464868,0.038173,146.608079,105.24823,-0.476969,1.182042,68.804363,0.096595,0.077285,1.577641,0.249695,0.186757,0.501186,-0.420621,45802.6371,0.060527,0.230356,0.969111,,17.332375,6.166438,77.764887,3.319152,-1.557204,0
C12538,C12538,,0.358092,0.243321,3.738027,20.171476,,-0.017049,3.779932,1.354997,0.64913,0.175115,0.641665,0.115991,0.043502,3339.237744,0.587636,2.621212,0.015871,0.049667,,1.016643,,,,0.568926,0.282934,,0.25796,3.331125,0.402265,0.029023,32.548956,6.55534,6.748953,0.155504,1.524255,,0.847896,0.045174,1.132357,,,108.91967,82.66868,,2.577877,,,,3.179977,0.282348,0.128268,2.317143,2.170821,658.796504,0.135555,,0.998895,,,7.849331,38.292907,4.288402,25.796722,0
C15527,C15527,0.038508,0.538085,0.155761,1.653334,-57.491825,,-0.000461,0.28618,1.672929,0.418324,0.079607,0.228223,0.058864,0.065967,455.033932,0.2273,1.346075,0.098491,0.006502,65.937168,,0.078231,0.034661,0.24731,,0.22835,12.770069,2.313326,3.967183,0.303879,0.059192,139.74383,3.705819,3.279489,0.012778,1.822151,,0.505336,-0.012558,0.019096,0.4746,0.050006,87.885018,69.924115,0.431771,0.618324,28.393962,0.027905,0.013331,1.1799,0.488333,0.278417,2.176171,0.565933,1544.274356,0.005385,0.228934,1.005989,,9.340513,3.998527,131.578625,4.626136,4.243049,1
C12513,C12513,0.086558,0.593698,0.185211,1.274817,-24.545378,,0.076189,0.699109,1.083837,0.603328,0.090915,-0.008954,0.078576,0.026924,3349.613778,0.189076,1.486857,0.017293,0.045441,34.094289,1.362955,0.005379,0.045161,0.181617,0.223473,0.082798,1.004398,0.546195,4.718315,0.368198,0.067709,72.945772,5.372021,0.378664,0.128334,2.283749,,0.330118,0.063994,0.051171,0.438798,0.070393,108.546602,94.68024,-0.305871,0.697388,23.965452,-0.020735,-0.004455,1.063527,0.547999,0.340305,1.419517,-1.712686,12104.14252,0.029002,0.00958,0.978685,,17.271984,6.189255,128.26361,4.199264,-41.119407,0
C15020,C15020,0.102717,0.111133,0.381313,3.701222,117.255361,,0.182202,7.75205,1.151209,0.748212,0.188329,1.519908,0.102607,0.193747,1551.716859,0.363786,10.921053,0.048636,0.098837,98.047219,1.256256,0.127674,0.120259,,0.835063,1.742871,-9.978278,7.123209,4.196297,0.052396,0.083675,29.071915,7.065296,0.487469,0.203389,0.91712,,0.78195,0.149536,1.947619,0.064568,0.109964,122.915123,51.242381,0.33055,1.709721,106.251558,0.054193,0.142223,2.08296,0.210082,0.137041,4.830823,-0.40948,7123.287161,0.130419,0.117103,0.828725,,3.874083,9.960823,59.272701,6.195445,-1.215151,0
C13421,C13421,,0.256802,0.384123,3.337179,-29.406884,,0.032535,3.572713,1.177522,0.593788,0.012561,-0.094542,0.083165,0.05269,2192.846504,0.627486,2.775338,0.0924,-0.003284,64.564461,1.355349,,,0.064625,0.603529,0.505285,,0.852977,4.172463,0.069815,0.068227,50.074844,8.024644,0.542639,-0.011298,1.483748,,0.794234,-0.027529,0.24343,0.454715,,107.269944,29.114126,,1.480524,91.60971,-0.022345,0.026367,0.826305,0.307508,0.148739,2.017388,1.609504,4044.569684,-0.025536,,0.912121,,4.882068,7.779976,64.907078,8.999259,1.274579,0
C10441,C10441,,0.680234,-0.174948,0.670907,-177.175176,-0.243498,-0.019855,0.193721,1.069958,0.164525,-0.02159,-0.104381,0.037031,-0.05711,10909.58265,0.092459,1.391118,0.018298,-0.073878,27.122546,1.026152,,,-0.024733,0.336791,0.10276,,-0.597557,5.101818,0.930962,-0.038692,163.589963,2.525748,0.345242,0.084981,0.983345,,0.391757,-0.052959,0.025416,0.519873,,68.724175,85.469048,,0.447624,27.299755,-0.096817,-0.079098,0.565732,0.787381,0.677887,0.496815,0.418311,-20977.91655,0.019446,,0.997201,,16.171354,7.640378,245.651801,3.15285,1.422684,0
C13710,C13710,0.058952,0.299227,0.202636,1.311664,-18.577541,0.241393,0.09877,1.09691,1.075793,0.495487,0.107816,0.258352,0.081495,0.073245,800.850136,0.091778,2.108255,0.126802,0.047439,72.430006,1.30441,0.146229,0.036751,0.299344,0.505788,0.439469,0.103329,0.514481,4.523412,0.228578,0.080305,70.131944,6.296596,0.126822,0.138978,1.30223,,0.725569,0.078022,0.177453,0.088694,0.07159,112.64957,48.996287,0.318836,1.25771,60.367022,-0.028746,0.022025,1.753963,0.34679,0.247397,1.560764,1.091135,8915.735868,0.096942,0.209966,,,6.686979,6.103384,74.775558,6.02027,5.283968,0
C11644,C11644,0.192584,0.395707,0.602788,3.571202,55.707086,,0.119748,2.352871,1.965038,0.682933,0.133253,0.545284,0.063893,0.262297,2545.235893,0.245381,3.283628,0.096337,0.114762,62.263619,1.04046,,0.130363,0.250684,0.464106,0.652369,,1.85362,3.637308,0.113523,0.046394,68.419719,5.076287,5.448462,0.185814,1.848116,,0.809082,0.093975,1.387881,0.603521,,134.732781,47.383398,3.157678,2.777945,20.636408,0.058382,0.147528,3.799097,0.169688,0.10308,7.896839,3.534252,2501.735626,0.128224,0.406979,0.848343,,19.168135,6.785001,42.498092,7.193856,9.672169,0
